community_area,month,primary_type,type_count
27,2025-09-01,CRIMINAL SEXUAL ASSAULT,4
27,2025-09-01,CRIMINAL TRESPASS,5
27,2025-09-01,DECEPTIVE PRACTICE,14
27,2025-09-01,HOMICIDE,3
27,2025-09-01,INTERFERENCE WITH PUBLIC OFFICER,1
27,2025-09-01,KIDNAPPING,1
27,2025-09-01,MOTOR VEHICLE THEFT,23
27,2025-09-01,NARCOTICS,37
27,2025-09-01,OFFENSE INVOLVING CHILDREN,3
27,2025-09-01,OTHER OFFENSE,30
27,2025-09-01,PUBLIC PEACE VIOLATION,2
27,2025-09-01,ROBBERY,7
27,2025-09-01,SEX OFFENSE,2
27,2025-09-01,STALKING,1
27,2025-09-01,THEFT,45
27,2025-09-01,WEAPONS VIOLATION,9
27,2025-10-01,ARSON,1
27,2025-10-01,ASSAULT,34
27,2025-10-01,BATTERY,76
27,2025-10-01,BURGLARY,14
27,2025-10-01,CRIMINAL DAMAGE,20
27,2025-10-01,CRIMINAL SEXUAL ASSAULT,4
27,2025-10-01,CRIMINAL TRESPASS,6
27,2025-10-01,DECEPTIVE PRACTICE,5
27,2025-10-01,INTERFERENCE WITH PUBLIC OFFICER,1
27,2025-10-01,KIDNAPPING,1
27,2025-10-01,MOTOR VEHICLE THEFT,27
27,2025-10-01,NARCOTICS,72
27,2025-10-01,OTHER OFFENSE,20
27,2025-10-01,PUBLIC PEACE VIOLATION,1
27,2025-10-01,ROBBERY,6
27,2025-10-01,SEX OFFENSE,3
27,2025-10-01,STALKING,3
27,2025-10-01,THEFT,41
27,2025-10-01,WEAPONS VIOLATION,15
27,2025-11-01,ASSAULT,27
27,2025-11-01,BATTERY,63
27,2025-11-01,BURGLARY,8
27,2025-11-01,CRIMINAL DAMAGE,34
27,2025-11-01,CRIMINAL SEXUAL ASSAULT,3
27,2025-11-01,CRIMINAL TRESPASS,2
27,2025-11-01,DECEPTIVE PRACTICE,15
27,2025-11-01,HOMICIDE,1
27,2025-11-01,INTERFERENCE WITH PUBLIC OFFICER,1
27,2025-11-01,MOTOR VEHICLE THEFT,16
27,2025-11-01,NARCOTICS,55
27,2025-11-01,OFFENSE INVOLVING CHILDREN,1
27,2025-11-01,OTHER OFFENSE,18
27,2025-11-01,PUBLIC PEACE VIOLATION,3
27,2025-11-01,ROBBERY,11
27,2025-11-01,SEX OFFENSE,1
27,2025-11-01,STALKING,1
27,2025-11-01,THEFT,39
27,2025-11-01,WEAPONS VIOLATION,4
27,2025-12-01,ASSAULT,32
27,2025-12-01,BATTERY,52
27,2025-12-01,BURGLARY,2
27,2025-12-01,CRIMINAL DAMAGE,20
27,2025-12-01,CRIMINAL SEXUAL ASSAULT,1
27,2025-12-01,CRIMINAL TRESPASS,3
27,2025-12-01,DECEPTIVE PRACTICE,11
27,2025-12-01,MOTOR VEHICLE THEFT,22
27,2025-12-01,NARCOTICS,50
27,2025-12-01,OFFENSE INVOLVING CHILDREN,2
27,2025-12-01,OTHER OFFENSE,19
27,2025-12-01,ROBBERY,4
27,2025-12-01,SEX OFFENSE,2
27,2025-12-01,THEFT,43
27,2025-12-01,WEAPONS VIOLATION,5
28,2015-01-01,ASSAULT,34
28,2015-01-01,BATTERY,78
28,2015-01-01,BURGLARY,14
28,2015-01-01,CRIMINAL DAMAGE,51
28,2015-01-01,CRIMINAL SEXUAL ASSAULT,7
28,2015-01-01,CRIMINAL TRESPASS,23
28,2015-01-01,DECEPTIVE PRACTICE,53
28,2015-01-01,HOMICIDE,1
28,2015-01-01,HUMAN TRAFFICKING,1
28,2015-01-01,INTERFERENCE WITH PUBLIC OFFICER,2
28,2015-01-01,INTIMIDATION,1
28,2015-01-01,LIQUOR LAW VIOLATION,1
28,2015-01-01,MOTOR VEHICLE THEFT,27
28,2015-01-01,NARCOTICS,25
28,2015-01-01,OFFENSE INVOLVING CHILDREN,4
28,2015-01-01,OTHER OFFENSE,31
28,2015-01-01,PUBLIC PEACE VIOLATION,1
28,2015-01-01,ROBBERY,26
28,2015-01-01,SEX OFFENSE,3
28,2015-01-01,STALKING,1
28,2015-01-01,THEFT,195
28,2015-01-01,WEAPONS VIOLATION,1
28,2015-02-01,ASSAULT,23
28,2015-02-01,BATTERY,62
28,2015-02-01,BURGLARY,11
28,2015-02-01,CRIMINAL DAMAGE,36
28,2015-02-01,CRIMINAL SEXUAL ASSAULT,3
28,2015-02-01,CRIMINAL TRESPASS,19
28,2015-02-01,DECEPTIVE PRACTICE,52
28,2015-02-01,HOMICIDE,1
28,2015-02-01,INTIMIDATION,1
28,2015-02-01,LIQUOR LAW VIOLATION,1
28,2015-02-01,MOTOR VEHICLE THEFT,17
28,2015-02-01,NARCOTICS,23
28,2015-02-01,OFFENSE INVOLVING CHILDREN,7
28,2015-02-01,OTHER OFFENSE,26
28,2015-02-01,PROSTITUTION,1
28,2015-02-01,PUBLIC PEACE VIOLATION,1
28,2015-02-01,ROBBERY,6
28,2015-02-01,SEX OFFENSE,4
28,2015-02-01,THEFT,136
28,2015-02-01,WEAPONS VIOLATION,2
28,2015-03-01,ARSON,1
28,2015-03-01,ASSAULT,34
28,2015-03-01,BATTERY,80
28,2015-03-01,BURGLARY,14
28,2015-03-01,CRIMINAL DAMAGE,65
28,2015-03-01,CRIMINAL SEXUAL ASSAULT,1
28,2015-03-01,CRIMINAL TRESPASS,33
28,2015-03-01,DECEPTIVE PRACTICE,51
28,2015-03-01,INTERFERENCE WITH PUBLIC OFFICER,1
28,2015-03-01,INTIMIDATION,1
28,2015-03-01,LIQUOR LAW VIOLATION,1
28,2015-03-01,MOTOR VEHICLE THEFT,33
28,2015-03-01,NARCOTICS,30
28,2015-03-01,OFFENSE INVOLVING CHILDREN,5
28,2015-03-01,OTHER OFFENSE,40
28,2015-03-01,PUBLIC PEACE VIOLATION,5
28,2015-03-01,ROBBERY,16
28,2015-03-01,SEX OFFENSE,2
28,2015-03-01,THEFT,197
28,2015-03-01,WEAPONS VIOLATION,1
28,2015-04-01,ASSAULT,33
28,2015-04-01,BATTERY,100
28,2015-04-01,BURGLARY,16
28,2015-04-01,CRIMINAL DAMAGE,69
28,2015-04-01,CRIMINAL SEXUAL ASSAULT,1
28,2015-04-01,CRIMINAL TRESPASS,30
28,2015-04-01,DECEPTIVE PRACTICE,66
28,2015-04-01,HOMICIDE,1
28,2015-04-01,MOTOR VEHICLE THEFT,33
28,2015-04-01,NARCOTICS,40
28,2015-04-01,OFFENSE INVOLVING CHILDREN,3
28,2015-04-01,OTHER OFFENSE,39
28,2015-04-01,PUBLIC PEACE VIOLATION,3
28,2015-04-01,ROBBERY,20
28,2015-04-01,SEX OFFENSE,2
28,2015-04-01,THEFT,239
28,2015-04-01,WEAPONS VIOLATION,2
28,2015-05-01,ASSAULT,43
28,2015-05-01,BATTERY,113
28,2015-05-01,BURGLARY,15
28,2015-05-01,CRIMINAL DAMAGE,84
28,2015-05-01,CRIMINAL SEXUAL ASSAULT,1
28,2015-05-01,CRIMINAL TRESPASS,27
28,2015-05-01,DECEPTIVE PRACTICE,56
28,2015-05-01,HOMICIDE,2
28,2015-05-01,MOTOR VEHICLE THEFT,23
28,2015-05-01,NARCOTICS,31
28,2015-05-01,OBSCENITY,2
28,2015-05-01,OFFENSE INVOLVING CHILDREN,2
28,2015-05-01,OTHER OFFENSE,41
28,2015-05-01,PROSTITUTION,7
28,2015-05-01,PUBLIC PEACE VIOLATION,7
28,2015-05-01,ROBBERY,26
28,2015-05-01,SEX OFFENSE,1
28,2015-05-01,STALKING,1
28,2015-05-01,THEFT,239
28,2015-05-01,WEAPONS VIOLATION,6
28,2015-06-01,ASSAULT,48
28,2015-06-01,BATTERY,103
28,2015-06-01,BURGLARY,36
28,2015-06-01,CRIMINAL DAMAGE,78
28,2015-06-01,CRIMINAL SEXUAL ASSAULT,9
28,2015-06-01,CRIMINAL TRESPASS,33
28,2015-06-01,DECEPTIVE PRACTICE,64
28,2015-06-01,HUMAN TRAFFICKING,1
28,2015-06-01,INTERFERENCE WITH PUBLIC OFFICER,1
28,2015-06-01,INTIMIDATION,1
28,2015-06-01,LIQUOR LAW VIOLATION,1
28,2015-06-01,MOTOR VEHICLE THEFT,28
28,2015-06-01,NARCOTICS,20
28,2015-06-01,OFFENSE INVOLVING CHILDREN,3
28,2015-06-01,OTHER OFFENSE,34
28,2015-06-01,PROSTITUTION,2
28,2015-06-01,PUBLIC PEACE VIOLATION,7
28,2015-06-01,ROBBERY,17
28,2015-06-01,SEX OFFENSE,4
28,2015-06-01,THEFT,234
28,2015-06-01,WEAPONS VIOLATION,6
28,2015-07-01,ASSAULT,51
28,2015-07-01,BATTERY,111
28,2015-07-01,BURGLARY,32
28,2015-07-01,CRIMINAL DAMAGE,66
28,2015-07-01,CRIMINAL SEXUAL ASSAULT,5
28,2015-07-01,CRIMINAL TRESPASS,22
28,2015-07-01,DECEPTIVE PRACTICE,55
28,2015-07-01,HOMICIDE,2
28,2015-07-01,LIQUOR LAW VIOLATION,3
28,2015-07-01,MOTOR VEHICLE THEFT,23
28,2015-07-01,NARCOTICS,23
28,2015-07-01,OFFENSE INVOLVING CHILDREN,3
28,2015-07-01,OTHER OFFENSE,28
28,2015-07-01,PROSTITUTION,1
28,2015-07-01,PUBLIC PEACE VIOLATION,5
28,2015-07-01,ROBBERY,24
28,2015-07-01,SEX OFFENSE,2
28,2015-07-01,THEFT,254
28,2015-07-01,WEAPONS VIOLATION,1
28,2015-08-01,ASSAULT,49
28,2015-08-01,BATTERY,94
28,2015-08-01,BURGLARY,36
28,2015-08-01,CRIMINAL DAMAGE,73
28,2015-08-01,CRIMINAL SEXUAL ASSAULT,5
28,2015-08-01,CRIMINAL TRESPASS,25
28,2015-08-01,DECEPTIVE PRACTICE,55
28,2015-08-01,HOMICIDE,1
28,2015-08-01,INTERFERENCE WITH PUBLIC OFFICER,1
28,2015-08-01,MOTOR VEHICLE THEFT,35
28,2015-08-01,NARCOTICS,21
28,2015-08-01,OFFENSE INVOLVING CHILDREN,9
28,2015-08-01,OTHER OFFENSE,48
28,2015-08-01,PROSTITUTION,1
28,2015-08-01,PUBLIC PEACE VIOLATION,3
28,2015-08-01,ROBBERY,30
28,2015-08-01,SEX OFFENSE,3
28,2015-08-01,THEFT,264
28,2015-08-01,WEAPONS VIOLATION,2
28,2015-09-01,ASSAULT,35
28,2015-09-01,BATTERY,109
28,2015-09-01,BURGLARY,25
28,2015-09-01,CRIMINAL DAMAGE,65
28,2015-09-01,CRIMINAL SEXUAL ASSAULT,2
28,2015-09-01,CRIMINAL TRESPASS,18
28,2015-09-01,DECEPTIVE PRACTICE,54
28,2015-09-01,HOMICIDE,1
28,2015-09-01,HUMAN TRAFFICKING,1
28,2015-09-01,MOTOR VEHICLE THEFT,22
28,2015-09-01,NARCOTICS,29
28,2015-09-01,OFFENSE INVOLVING CHILDREN,5
28,2015-09-01,OTHER OFFENSE,37
28,2015-09-01,PROSTITUTION,1
28,2015-09-01,PUBLIC PEACE VIOLATION,4
28,2015-09-01,ROBBERY,26
28,2015-09-01,SEX OFFENSE,2
28,2015-09-01,STALKING,1
28,2015-09-01,THEFT,252
28,2015-09-01,WEAPONS VIOLATION,3
28,2015-10-01,ASSAULT,39
28,2015-10-01,BATTERY,98
28,2015-10-01,BURGLARY,31
28,2015-10-01,CRIMINAL DAMAGE,84
28,2015-10-01,CRIMINAL SEXUAL ASSAULT,5
28,2015-10-01,CRIMINAL TRESPASS,9
28,2015-10-01,DECEPTIVE PRACTICE,53
28,2015-10-01,GAMBLING,1
28,2015-10-01,HOMICIDE,1
28,2015-10-01,MOTOR VEHICLE THEFT,30
28,2015-10-01,NARCOTICS,38
28,2015-10-01,OFFENSE INVOLVING CHILDREN,5
28,2015-10-01,OTHER OFFENSE,42
28,2015-10-01,PUBLIC PEACE VIOLATION,4
28,2015-10-01,ROBBERY,27
28,2015-10-01,SEX OFFENSE,2
28,2015-10-01,STALKING,1
28,2015-10-01,THEFT,242
28,2015-10-01,WEAPONS VIOLATION,1
28,2015-11-01,ASSAULT,38
28,2015-11-01,BATTERY,97
28,2015-11-01,BURGLARY,23
28,2015-11-01,CRIMINAL DAMAGE,61
28,2015-11-01,CRIMINAL SEXUAL ASSAULT,1
28,2015-11-01,CRIMINAL TRESPASS,15
28,2015-11-01,DECEPTIVE PRACTICE,44
28,2015-11-01,HOMICIDE,1
28,2015-11-01,INTERFERENCE WITH PUBLIC OFFICER,1
28,2015-11-01,MOTOR VEHICLE THEFT,31
28,2015-11-01,NARCOTICS,23
28,2015-11-01,OFFENSE INVOLVING CHILDREN,8
28,2015-11-01,OTHER OFFENSE,42
28,2015-11-01,PUBLIC PEACE VIOLATION,3
28,2015-11-01,ROBBERY,20
28,2015-11-01,SEX OFFENSE,1
28,2015-11-01,THEFT,220
28,2015-11-01,WEAPONS VIOLATION,1
28,2015-12-01,ASSAULT,43
28,2015-12-01,BATTERY,86
28,2015-12-01,BURGLARY,31
28,2015-12-01,CRIMINAL DAMAGE,71
28,2015-12-01,CRIMINAL SEXUAL ASSAULT,3
28,2015-12-01,CRIMINAL TRESPASS,16
28,2015-12-01,DECEPTIVE PRACTICE,75
28,2015-12-01,KIDNAPPING,1
28,2015-12-01,MOTOR VEHICLE THEFT,27
28,2015-12-01,NARCOTICS,26
28,2015-12-01,OFFENSE INVOLVING CHILDREN,4
28,2015-12-01,OTHER OFFENSE,32
28,2015-12-01,PUBLIC PEACE VIOLATION,1
28,2015-12-01,ROBBERY,38
28,2015-12-01,STALKING,1
28,2015-12-01,THEFT,229
28,2015-12-01,WEAPONS VIOLATION,2
28,2016-01-01,ARSON,1
28,2016-01-01,ASSAULT,37
28,2016-01-01,BATTERY,97
28,2016-01-01,BURGLARY,13
28,2016-01-01,CRIMINAL DAMAGE,65
28,2016-01-01,CRIMINAL SEXUAL ASSAULT,3
28,2016-01-01,CRIMINAL TRESPASS,12
28,2016-01-01,DECEPTIVE PRACTICE,81
28,2016-01-01,HOMICIDE,1
28,2016-01-01,KIDNAPPING,1
28,2016-01-01,LIQUOR LAW VIOLATION,2
28,2016-01-01,MOTOR VEHICLE THEFT,41
28,2016-01-01,NARCOTICS,11
28,2016-01-01,OFFENSE INVOLVING CHILDREN,7
28,2016-01-01,OTHER OFFENSE,42
28,2016-01-01,PUBLIC PEACE VIOLATION,11
28,2016-01-01,ROBBERY,31
28,2016-01-01,SEX OFFENSE,7
28,2016-01-01,THEFT,237
28,2016-01-01,WEAPONS VIOLATION,4
28,2016-02-01,ASSAULT,44
28,2016-02-01,BATTERY,90
28,2016-02-01,BURGLARY,6
28,2016-02-01,CRIMINAL DAMAGE,74
28,2016-02-01,CRIMINAL SEXUAL ASSAULT,4
28,2016-02-01,CRIMINAL TRESPASS,14
28,2016-02-01,DECEPTIVE PRACTICE,63
28,2016-02-01,GAMBLING,1
28,2016-02-01,MOTOR VEHICLE THEFT,21
28,2016-02-01,NARCOTICS,19
28,2016-02-01,OFFENSE INVOLVING CHILDREN,15
28,2016-02-01,OTHER OFFENSE,44
28,2016-02-01,PUBLIC PEACE VIOLATION,2
28,2016-02-01,ROBBERY,22
28,2016-02-01,SEX OFFENSE,5
28,2016-02-01,THEFT,225
28,2016-02-01,WEAPONS VIOLATION,2
28,2016-03-01,ARSON,3
28,2016-03-01,ASSAULT,42
28,2016-03-01,BATTERY,106
28,2016-03-01,BURGLARY,28
28,2016-03-01,CRIMINAL DAMAGE,68
28,2016-03-01,CRIMINAL SEXUAL ASSAULT,4
28,2016-03-01,CRIMINAL TRESPASS,20
28,2016-03-01,DECEPTIVE PRACTICE,62
28,2016-03-01,HOMICIDE,2
28,2016-03-01,INTERFERENCE WITH PUBLIC OFFICER,2
28,2016-03-01,INTIMIDATION,3
28,2016-03-01,LIQUOR LAW VIOLATION,2
28,2016-03-01,MOTOR VEHICLE THEFT,25
28,2016-03-01,NARCOTICS,22
28,2016-03-01,OFFENSE INVOLVING CHILDREN,25
28,2016-03-01,OTHER OFFENSE,43
28,2016-03-01,PUBLIC PEACE VIOLATION,8
28,2016-03-01,ROBBERY,18
28,2016-03-01,SEX OFFENSE,5
28,2016-03-01,THEFT,241
28,2016-03-01,WEAPONS VIOLATION,6
28,2016-04-01,ARSON,1
28,2016-04-01,ASSAULT,39
28,2016-04-01,BATTERY,83
28,2016-04-01,BURGLARY,24
28,2016-04-01,CRIMINAL DAMAGE,75
28,2016-04-01,CRIMINAL SEXUAL ASSAULT,3
28,2016-04-01,CRIMINAL TRESPASS,18
28,2016-04-01,DECEPTIVE PRACTICE,61
28,2016-04-01,INTERFERENCE WITH PUBLIC OFFICER,3
28,2016-04-01,LIQUOR LAW VIOLATION,2
28,2016-04-01,MOTOR VEHICLE THEFT,28
28,2016-04-01,NARCOTICS,33
28,2016-04-01,OFFENSE INVOLVING CHILDREN,12
28,2016-04-01,OTHER OFFENSE,43
28,2016-04-01,PROSTITUTION,1
28,2016-04-01,PUBLIC PEACE VIOLATION,3
28,2016-04-01,ROBBERY,25
28,2016-04-01,SEX OFFENSE,2
28,2016-04-01,STALKING,1
28,2016-04-01,THEFT,264
28,2016-04-01,WEAPONS VIOLATION,2
28,2016-05-01,ASSAULT,48
28,2016-05-01,BATTERY,115
28,2016-05-01,BURGLARY,28
28,2016-05-01,CRIMINAL DAMAGE,82
28,2016-05-01,CRIMINAL SEXUAL ASSAULT,4
28,2016-05-01,CRIMINAL TRESPASS,16
28,2016-05-01,DECEPTIVE PRACTICE,61
28,2016-05-01,HOMICIDE,1
28,2016-05-01,INTIMIDATION,1
28,2016-05-01,KIDNAPPING,1
28,2016-05-01,LIQUOR LAW VIOLATION,2
28,2016-05-01,MOTOR VEHICLE THEFT,17
28,2016-05-01,NARCOTICS,21
28,2016-05-01,OFFENSE INVOLVING CHILDREN,8
28,2016-05-01,OTHER OFFENSE,37
28,2016-05-01,PUBLIC PEACE VIOLATION,2
28,2016-05-01,ROBBERY,26
28,2016-05-01,SEX OFFENSE,2
28,2016-05-01,THEFT,297
28,2016-05-01,WEAPONS VIOLATION,4
28,2016-06-01,ASSAULT,51
28,2016-06-01,BATTERY,129
28,2016-06-01,BURGLARY,20
28,2016-06-01,CRIMINAL DAMAGE,75
28,2016-06-01,CRIMINAL SEXUAL ASSAULT,5
28,2016-06-01,CRIMINAL TRESPASS,26
28,2016-06-01,DECEPTIVE PRACTICE,61
28,2016-06-01,HOMICIDE,1
28,2016-06-01,INTERFERENCE WITH PUBLIC OFFICER,1
28,2016-06-01,INTIMIDATION,1
28,2016-06-01,MOTOR VEHICLE THEFT,16
28,2016-06-01,NARCOTICS,12
28,2016-06-01,OFFENSE INVOLVING CHILDREN,6
28,2016-06-01,OTHER OFFENSE,35
28,2016-06-01,PUBLIC PEACE VIOLATION,3
28,2016-06-01,ROBBERY,19
28,2016-06-01,SEX OFFENSE,6
28,2016-06-01,THEFT,312
28,2016-06-01,WEAPONS VIOLATION,2
28,2016-07-01,ASSAULT,48
28,2016-07-01,BATTERY,113
28,2016-07-01,BURGLARY,18
28,2016-07-01,CRIMINAL DAMAGE,76
28,2016-07-01,CRIMINAL SEXUAL ASSAULT,8
28,2016-07-01,CRIMINAL TRESPASS,21
28,2016-07-01,DECEPTIVE PRACTICE,80
28,2016-07-01,MOTOR VEHICLE THEFT,31
28,2016-07-01,NARCOTICS,19
28,2016-07-01,OFFENSE INVOLVING CHILDREN,4
28,2016-07-01,OTHER OFFENSE,48
28,2016-07-01,PUBLIC PEACE VIOLATION,3
28,2016-07-01,ROBBERY,29
28,2016-07-01,SEX OFFENSE,4
28,2016-07-01,THEFT,375
28,2016-07-01,WEAPONS VIOLATION,2
28,2016-08-01,ASSAULT,45
28,2016-08-01,BATTERY,109
28,2016-08-01,BURGLARY,27
28,2016-08-01,CONCEALED CARRY LICENSE VIOLATION,1
28,2016-08-01,CRIMINAL DAMAGE,101
28,2016-08-01,CRIMINAL SEXUAL ASSAULT,10
28,2016-08-01,CRIMINAL TRESPASS,21
28,2016-08-01,DECEPTIVE PRACTICE,73
28,2016-08-01,GAMBLING,1
28,2016-08-01,HOMICIDE,4
28,2016-08-01,HUMAN TRAFFICKING,1
28,2016-08-01,INTERFERENCE WITH PUBLIC OFFICER,2
28,2016-08-01,INTIMIDATION,1
28,2016-08-01,MOTOR VEHICLE THEFT,33
28,2016-08-01,NARCOTICS,13
28,2016-08-01,OFFENSE INVOLVING CHILDREN,2
28,2016-08-01,OTHER OFFENSE,36
28,2016-08-01,PUBLIC PEACE VIOLATION,3
28,2016-08-01,ROBBERY,35
28,2016-08-01,SEX OFFENSE,2
28,2016-08-01,THEFT,369
28,2016-08-01,WEAPONS VIOLATION,4
28,2016-09-01,ARSON,1
28,2016-09-01,ASSAULT,47
28,2016-09-01,BATTERY,114
28,2016-09-01,BURGLARY,23
28,2016-09-01,CRIMINAL DAMAGE,115
28,2016-09-01,CRIMINAL SEXUAL ASSAULT,5
28,2016-09-01,CRIMINAL TRESPASS,24
28,2016-09-01,DECEPTIVE PRACTICE,66
28,2016-09-01,GAMBLING,1
28,2016-09-01,HOMICIDE,2
28,2016-09-01,INTERFERENCE WITH PUBLIC OFFICER,1
28,2016-09-01,INTIMIDATION,1
28,2016-09-01,MOTOR VEHICLE THEFT,40
28,2016-09-01,NARCOTICS,10
28,2016-09-01,OFFENSE INVOLVING CHILDREN,1
28,2016-09-01,OTHER OFFENSE,36
28,2016-09-01,ROBBERY,38
28,2016-09-01,SEX OFFENSE,5
28,2016-09-01,THEFT,377
28,2016-09-01,WEAPONS VIOLATION,2
28,2016-10-01,ARSON,1
28,2016-10-01,ASSAULT,50
28,2016-10-01,BATTERY,100
28,2016-10-01,BURGLARY,36
28,2016-10-01,CRIMINAL DAMAGE,95
28,2016-10-01,CRIMINAL SEXUAL ASSAULT,11
28,2016-10-01,CRIMINAL TRESPASS,20
28,2016-10-01,DECEPTIVE PRACTICE,78
28,2016-10-01,GAMBLING,1
28,2016-10-01,HOMICIDE,2
28,2016-10-01,INTERFERENCE WITH PUBLIC OFFICER,3
28,2016-10-01,INTIMIDATION,1
28,2016-10-01,LIQUOR LAW VIOLATION,1
28,2016-10-01,MOTOR VEHICLE THEFT,32
28,2016-10-01,NARCOTICS,18
28,2016-10-01,OFFENSE INVOLVING CHILDREN,6
28,2016-10-01,OTHER OFFENSE,35
28,2016-10-01,PUBLIC PEACE VIOLATION,4
28,2016-10-01,ROBBERY,33
28,2016-10-01,SEX OFFENSE,5
28,2016-10-01,THEFT,348
28,2016-10-01,WEAPONS VIOLATION,4
28,2016-11-01,ARSON,1
28,2016-11-01,ASSAULT,34
28,2016-11-01,BATTERY,92
28,2016-11-01,BURGLARY,33
28,2016-11-01,CRIMINAL DAMAGE,128
28,2016-11-01,CRIMINAL SEXUAL ASSAULT,9
28,2016-11-01,CRIMINAL TRESPASS,38
28,2016-11-01,DECEPTIVE PRACTICE,54
28,2016-11-01,GAMBLING,1
28,2016-11-01,INTIMIDATION,1
28,2016-11-01,KIDNAPPING,1
28,2016-11-01,MOTOR VEHICLE THEFT,22
28,2016-11-01,NARCOTICS,11
28,2016-11-01,OFFENSE INVOLVING CHILDREN,1
28,2016-11-01,OTHER OFFENSE,27
28,2016-11-01,PUBLIC PEACE VIOLATION,5
28,2016-11-01,ROBBERY,36
28,2016-11-01,SEX OFFENSE,4
28,2016-11-01,THEFT,354
28,2016-11-01,WEAPONS VIOLATION,4
28,2016-12-01,ASSAULT,32
28,2016-12-01,BATTERY,90
28,2016-12-01,BURGLARY,23
28,2016-12-01,CRIMINAL DAMAGE,58
28,2016-12-01,CRIMINAL SEXUAL ASSAULT,1
28,2016-12-01,CRIMINAL TRESPASS,27
28,2016-12-01,DECEPTIVE PRACTICE,76
28,2016-12-01,INTIMIDATION,2
28,2016-12-01,LIQUOR LAW VIOLATION,1
28,2016-12-01,MOTOR VEHICLE THEFT,22
28,2016-12-01,NARCOTICS,16
28,2016-12-01,OBSCENITY,1
28,2016-12-01,OFFENSE INVOLVING CHILDREN,3
28,2016-12-01,OTHER OFFENSE,40
28,2016-12-01,ROBBERY,42
28,2016-12-01,SEX OFFENSE,2
28,2016-12-01,THEFT,261
28,2016-12-01,WEAPONS VIOLATION,1
28,2017-01-01,ARSON,1
28,2017-01-01,ASSAULT,24
28,2017-01-01,BATTERY,76
28,2017-01-01,BURGLARY,19
28,2017-01-01,CRIMINAL DAMAGE,93
28,2017-01-01,CRIMINAL SEXUAL ASSAULT,4
28,2017-01-01,CRIMINAL TRESPASS,20
28,2017-01-01,DECEPTIVE PRACTICE,98
28,2017-01-01,HOMICIDE,3
28,2017-01-01,INTIMIDATION,1
28,2017-01-01,MOTOR VEHICLE THEFT,56
28,2017-01-01,NARCOTICS,10
28,2017-01-01,OFFENSE INVOLVING CHILDREN,5
28,2017-01-01,OTHER OFFENSE,28
28,2017-01-01,PUBLIC PEACE VIOLATION,7
28,2017-01-01,ROBBERY,44
28,2017-01-01,SEX OFFENSE,2
28,2017-01-01,STALKING,1
28,2017-01-01,THEFT,301
28,2017-01-01,WEAPONS VIOLATION,5
28,2017-02-01,ASSAULT,42
28,2017-02-01,BATTERY,85
28,2017-02-01,BURGLARY,23
28,2017-02-01,CONCEALED CARRY LICENSE VIOLATION,1
28,2017-02-01,CRIMINAL DAMAGE,50
28,2017-02-01,CRIMINAL SEXUAL ASSAULT,3
28,2017-02-01,CRIMINAL TRESPASS,23
28,2017-02-01,DECEPTIVE PRACTICE,69
28,2017-02-01,GAMBLING,1
28,2017-02-01,HOMICIDE,2
28,2017-02-01,MOTOR VEHICLE THEFT,32
28,2017-02-01,NARCOTICS,14
28,2017-02-01,OFFENSE INVOLVING CHILDREN,3
28,2017-02-01,OTHER OFFENSE,19
28,2017-02-01,PUBLIC PEACE VIOLATION,2
28,2017-02-01,ROBBERY,23
28,2017-02-01,SEX OFFENSE,1
28,2017-02-01,THEFT,242
28,2017-02-01,WEAPONS VIOLATION,5
28,2017-03-01,ASSAULT,39
28,2017-03-01,BATTERY,107
28,2017-03-01,BURGLARY,15
28,2017-03-01,CRIMINAL DAMAGE,64
28,2017-03-01,CRIMINAL SEXUAL ASSAULT,6
28,2017-03-01,CRIMINAL TRESPASS,17
28,2017-03-01,DECEPTIVE PRACTICE,73
28,2017-03-01,HOMICIDE,1
28,2017-03-01,HUMAN TRAFFICKING,2
28,2017-03-01,INTIMIDATION,2
28,2017-03-01,MOTOR VEHICLE THEFT,31
28,2017-03-01,NARCOTICS,21
28,2017-03-01,OFFENSE INVOLVING CHILDREN,3
28,2017-03-01,OTHER OFFENSE,41
28,2017-03-01,PUBLIC PEACE VIOLATION,5
28,2017-03-01,ROBBERY,22
28,2017-03-01,SEX OFFENSE,1
28,2017-03-01,THEFT,258
28,2017-03-01,WEAPONS VIOLATION,2
28,2017-04-01,ASSAULT,55
28,2017-04-01,BATTERY,95
28,2017-04-01,BURGLARY,26
28,2017-04-01,CRIMINAL DAMAGE,56
28,2017-04-01,CRIMINAL SEXUAL ASSAULT,2
28,2017-04-01,CRIMINAL TRESPASS,11
28,2017-04-01,DECEPTIVE PRACTICE,62
28,2017-04-01,GAMBLING,1
28,2017-04-01,MOTOR VEHICLE THEFT,30
28,2017-04-01,NARCOTICS,22
28,2017-04-01,OFFENSE INVOLVING CHILDREN,2
28,2017-04-01,OTHER OFFENSE,49
28,2017-04-01,PUBLIC PEACE VIOLATION,1
28,2017-04-01,ROBBERY,38
28,2017-04-01,SEX OFFENSE,1
28,2017-04-01,STALKING,3
28,2017-04-01,THEFT,275
28,2017-04-01,WEAPONS VIOLATION,3
28,2017-05-01,ASSAULT,62
28,2017-05-01,BATTERY,119
28,2017-05-01,BURGLARY,20
28,2017-05-01,CRIMINAL DAMAGE,61
28,2017-05-01,CRIMINAL SEXUAL ASSAULT,5
